"path","source_video","method","status","time"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\003_安吉_菜品餐桌__S_V004_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\003_安吉_菜品餐桌__S_V004_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\004_安吉_菜品餐桌__S_V004_S019.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\004_安吉_菜品餐桌__S_V004_S019.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\005_安吉_菜品餐桌__S_V008_S011.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\005_安吉_菜品餐桌__S_V008_S011.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\006_安吉_菜品餐桌__S_V008_S012.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\006_安吉_菜品餐桌__S_V008_S012.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\007_安吉_菜品餐桌__S_V008_S013.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\007_安吉_菜品餐桌__S_V008_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\008_安吉_菜品餐桌__S_V008_S014.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\008_安吉_菜品餐桌__S_V008_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\010_安吉_菜品餐桌__S_V008_S038.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\010_安吉_菜品餐桌__S_V008_S038.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\011_安吉_菜品餐桌__S_V009_S006.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\011_安吉_菜品餐桌__S_V009_S006.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\012_安吉_菜品餐桌__S_V009_S016.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\012_安吉_菜品餐桌__S_V009_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\013_安吉_菜品餐桌__S_V010_S007.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\013_安吉_菜品餐桌__S_V010_S007.mp4","recycle","deleted_to_recycle","2026-07-03T21:40:59"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\014_安吉_菜品餐桌__S_V011_S027.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\04_餐饮美食\菜品餐桌\014_安吉_菜品餐桌__S_V011_S027.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\山地越野车\001_安吉_山地越野车__S_V004_S021.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\山地越野车\001_安吉_山地越野车__S_V004_S021.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\山地越野车\002_安吉_山地越野车__S_V004_S022.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\山地越野车\002_安吉_山地越野车__S_V004_S022.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\山地越野车\003_安吉_山地越野车__S_V004_S023.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\山地越野车\003_安吉_山地越野车__S_V004_S023.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\挖笋农事体验\001_安吉_挖笋农事体验__S_V003_S024.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\挖笋农事体验\001_安吉_挖笋农事体验__S_V003_S024.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\挖笋农事体验\002_安吉_挖笋农事体验__S_V003_S025.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\挖笋农事体验\002_安吉_挖笋农事体验__S_V003_S025.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\挖笋农事体验\003_安吉_挖笋农事体验__S_V003_S026.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\挖笋农事体验\003_安吉_挖笋农事体验__S_V003_S026.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\001_安吉_文化参观__S_V006_S017.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\001_安吉_文化参观__S_V006_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\002_安吉_文化参观__S_V006_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\002_安吉_文化参观__S_V006_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\003_安吉_文化参观__S_V006_S019.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\003_安吉_文化参观__S_V006_S019.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\004_安吉_文化参观__B_V006_S020.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\文化参观\004_安吉_文化参观__B_V006_S020.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\001_安吉_水上乐园__S_V001_S014.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\001_安吉_水上乐园__S_V001_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\002_安吉_水上乐园__S_V001_S015.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\002_安吉_水上乐园__S_V001_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\003_安吉_水上乐园__S_V001_S016.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\003_安吉_水上乐园__S_V001_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\004_安吉_水上乐园__S_V002_S020.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\004_安吉_水上乐园__S_V002_S020.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\005_安吉_水上乐园__S_V002_S022_待人工确认.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上乐园\005_安吉_水上乐园__S_V002_S022_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\001_安吉_水上拓展__S_V008_S020.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\001_安吉_水上拓展__S_V008_S020.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\002_安吉_水上拓展__S_V008_S021.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\002_安吉_水上拓展__S_V008_S021.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:00"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\003_安吉_水上拓展__S_V008_S040.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\003_安吉_水上拓展__S_V008_S040.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\004_安吉_水上拓展__S_V010_S002.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\004_安吉_水上拓展__S_V010_S002.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\005_安吉_水上拓展__S_V010_S017.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\005_安吉_水上拓展__S_V010_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\006_安吉_水上拓展__S_V010_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\水上拓展\006_安吉_水上拓展__S_V010_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\001_安吉_溯溪玩水__S_V001_S020.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\001_安吉_溯溪玩水__S_V001_S020.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\002_安吉_溯溪玩水__S_V001_S021.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\002_安吉_溯溪玩水__S_V001_S021.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\003_安吉_溯溪玩水__S_V001_S022.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\003_安吉_溯溪玩水__S_V001_S022.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\004_安吉_溯溪玩水__S_V001_S025.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\004_安吉_溯溪玩水__S_V001_S025.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\005_安吉_溯溪玩水__A_V001_S026.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\005_安吉_溯溪玩水__A_V001_S026.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\006_安吉_溯溪玩水__A_V001_S027_待人工确认.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\006_安吉_溯溪玩水__A_V001_S027_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\007_安吉_溯溪玩水__A_V001_S028.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\007_安吉_溯溪玩水__A_V001_S028.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\008_安吉_溯溪玩水__S_V001_S029.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\008_安吉_溯溪玩水__S_V001_S029.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\009_安吉_溯溪玩水__S_V008_S002.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\009_安吉_溯溪玩水__S_V008_S002.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\010_安吉_溯溪玩水__S_V008_S003.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\010_安吉_溯溪玩水__S_V008_S003.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:01"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\011_安吉_溯溪玩水__S_V008_S004.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\011_安吉_溯溪玩水__S_V008_S004.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\012_安吉_溯溪玩水__S_V008_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\012_安吉_溯溪玩水__S_V008_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\013_安吉_溯溪玩水__S_V010_S003.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\溯溪玩水\013_安吉_溯溪玩水__S_V010_S003.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\001_安吉_漂流__S_V001_S030.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\001_安吉_漂流__S_V001_S030.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\002_安吉_漂流__S_V001_S031.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\002_安吉_漂流__S_V001_S031.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\003_安吉_漂流__S_V001_S032.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\003_安吉_漂流__S_V001_S032.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\004_安吉_漂流__S_V002_S001.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\004_安吉_漂流__S_V002_S001.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\005_安吉_漂流__S_V002_S002.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\005_安吉_漂流__S_V002_S002.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\006_安吉_漂流__S_V002_S003.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\006_安吉_漂流__S_V002_S003.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\007_安吉_漂流__S_V002_S004.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\007_安吉_漂流__S_V002_S004.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\008_安吉_漂流__A_V002_S005.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\008_安吉_漂流__A_V002_S005.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\009_安吉_漂流__S_V006_S028.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\009_安吉_漂流__S_V006_S028.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:02"
