"name","output","confidence","rect","reason"
"005_安吉_漂流_裁剪分割__CV008_S004.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\005_安吉_漂流_裁剪分割__CV008_S004__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=72.078}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.1%（含黑边检测）"
"006_安吉_漂流_裁剪分割__CV008_S005.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\006_安吉_漂流_裁剪分割__CV008_S005__裁切废料.mp4","0.7","@{x=0; y=5.116; w=100; h=66.806}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.1% h=66.8%（含黑边检测）"
"007_安吉_漂流_裁剪分割__CV008_S006.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\007_安吉_漂流_裁剪分割__CV008_S006__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=71.922}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=71.9%（含黑边检测）"
"008_安吉_漂流_裁剪分割__CV008_S007.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\008_安吉_漂流_裁剪分割__CV008_S007__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=71.922}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=71.9%（含黑边检测）"
"009_安吉_漂流_裁剪分割__CV008_S008.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\009_安吉_漂流_裁剪分割__CV008_S008__裁切废料.mp4","0.86","@{x=0; y=17.984; w=100; h=50.528}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=50.5%（含黑边检测）"
"010_安吉_漂流_裁剪分割__CV008_S013.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\010_安吉_漂流_裁剪分割__CV008_S013__裁切废料.mp4","0.7","@{x=0; y=15.039; w=100; h=65.101}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=15.0% h=65.1%（含黑边检测）"
"011_安吉_漂流_裁剪分割__CV008_S015.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\011_安吉_漂流_裁剪分割__CV008_S015__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=71.922}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=71.9%（含黑边检测）"
"012_安吉_漂流_裁剪分割__CV008_S016.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\012_安吉_漂流_裁剪分割__CV008_S016__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=71.922}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=71.9%（含黑边检测）"
"013_安吉_漂流_裁剪分割__CV008_S017.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\013_安吉_漂流_裁剪分割__CV008_S017__裁切废料.mp4","0.7","@{x=0; y=5.736; w=100; h=56.264}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.7% h=56.3%（含黑边检测）"
"014_安吉_漂流_裁剪分割__CV008_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\014_安吉_漂流_裁剪分割__CV008_S018__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=72.078}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.1%（含黑边检测）"
"015_安吉_漂流_裁剪分割__CV008_S019.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\015_安吉_漂流_裁剪分割__CV008_S019__裁切废料.mp4","0.7","@{x=0; y=17.984; w=100; h=52.698}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=52.7%（含黑边检测）"
"016_安吉_漂流_裁剪分割__CV008_S020.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\016_安吉_漂流_裁剪分割__CV008_S020__裁切废料.mp4","0.7","@{x=0; y=17.984; w=100; h=53.938}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=53.9%（含黑边检测）"
"017_安吉_漂流_裁剪分割__CV008_S022.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\017_安吉_漂流_裁剪分割__CV008_S022__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=70.837}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=70.8%（含黑边检测）"
"018_安吉_漂流_裁剪分割__CV008_S025.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\018_安吉_漂流_裁剪分割__CV008_S025__裁切废料.mp4","0.86","@{x=0; y=17.984; w=100; h=54.094}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=54.1%（含黑边检测）"
"019_安吉_漂流_裁剪分割__CV008_S027.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\019_安吉_漂流_裁剪分割__CV008_S027__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=80.915}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=80.9%（含黑边检测）"
"020_安吉_漂流_裁剪分割__CV008_S032.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\020_安吉_漂流_裁剪分割__CV008_S032__裁切废料.mp4","0.86","@{x=0; y=17.984; w=100; h=53.938}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=53.9%（含黑边检测）"
"021_安吉_漂流_裁剪分割__CV008_S033.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\021_安吉_漂流_裁剪分割__CV008_S033__裁切废料.mp4","0.86","@{x=0; y=9.612; w=100; h=53.318}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=9.6% h=53.3%（含黑边检测）"
"022_安吉_漂流_裁剪分割__CV008_S034.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\022_安吉_漂流_裁剪分割__CV008_S034__裁切废料.mp4","0.86","@{x=0; y=17.984; w=100; h=53.938}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=53.9%（含黑边检测）"
"023_安吉_漂流_裁剪分割__CV008_S036.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\023_安吉_漂流_裁剪分割__CV008_S036__裁切废料.mp4","0.7","@{x=0; y=17.984; w=100; h=60.76}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=60.8%（含黑边检测）"
"024_安吉_漂流_裁剪分割__CV008_S037.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\024_安吉_漂流_裁剪分割__CV008_S037__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=72.543}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.5%（含黑边检测）"
"025_安吉_漂流_裁剪分割__CV008_S038.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\025_安吉_漂流_裁剪分割__CV008_S038__裁切废料.mp4","0.86","@{x=0; y=5.891; w=100; h=66.031}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.9% h=66.0%（含黑边检测）"
"026_安吉_漂流__S_V011_S008.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\026_安吉_漂流__S_V011_S008__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=75.929}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=75.9%（含黑边检测）"
"026_安吉_漂流_裁剪分割__CV008_S040.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\026_安吉_漂流_裁剪分割__CV008_S040__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=64.636}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=64.6%（含黑边检测）"
"027_安吉_漂流_裁剪分割__CV008_S044.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\027_安吉_漂流_裁剪分割__CV008_S044__裁切废料.mp4","0.7","@{x=0; y=17.984; w=100; h=45.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=45.0%（含黑边检测）"
"029_安吉_漂流__S_V011_S022.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\漂流\裁切废料\029_安吉_漂流__S_V011_S022__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=78.021}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=78.0%（含黑边检测）"
"001_安吉_皮划艇__S_V009_S002.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\皮划艇\裁切废料\001_安吉_皮划艇__S_V009_S002__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=77.941}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=77.9%（含黑边检测）"
"017_安吉_高山游乐__S_V009_S014.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\05_项目活动\高山游乐\裁切废料\017_安吉_高山游乐__S_V009_S014__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=69.067}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=69.1%（含黑边检测）"
"003_安吉_夜间团队互动__A_V008_S041.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\06_团队互动\夜间团队互动\裁切废料\003_安吉_夜间团队互动__A_V008_S041__裁切废料.mp4","0.7","@{x=0; y=0.0; w=100; h=74.754}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=74.8%（含黑边检测）"
"005_安吉_夜间团队互动__A_V008_S043.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\06_团队互动\夜间团队互动\裁切废料\005_安吉_夜间团队互动__A_V008_S043__裁切废料.mp4","0.7","@{x=0; y=0.0; w=100; h=65.152}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=65.2%（含黑边检测）"
"003_安吉_烧烤__S_V008_S007.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\07_烧烤露营夜场\烧烤\裁切废料\003_安吉_烧烤__S_V008_S007__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=78.465}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=78.5%（含黑边检测）"
"001_安吉_水球装备特写__S_V008_S005.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\09_细节特写\水球装备特写\裁切废料\001_安吉_水球装备特写__S_V008_S005__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=74.21}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=74.2%（含黑边检测）"
"005_安吉_口播讲解__S_V011_S013.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\裁切废料\005_安吉_口播讲解__S_V011_S013__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=72.94}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.9%（含黑边检测）"
"008_安吉_口播讲解__S_V011_S017.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\裁切废料\008_安吉_口播讲解__S_V011_S017__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=72.985}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=73.0%（含黑边检测）"
"001_安吉_地图截图__S_V011_S012_待人工确认.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\地图截图\裁切废料\001_安吉_地图截图__S_V011_S012_待人工确认__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=77.637}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=77.6%（含黑边检测）"
"001_安吉_店铺截图__S_V011_S016.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\店铺截图\裁切废料\001_安吉_店铺截图__S_V011_S016__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=77.212}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=77.2%（含黑边检测）"
"007_莫干山_竹林山景__S_V023_S036.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\竹林山景\裁切废料\007_莫干山_竹林山景__S_V023_S036__裁切废料.mp4","0.9","@{x=0; y=0.0; w=100; h=80.165}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=80.2%（含黑边检测）"
"010_莫干山_莫干山风景__S_V013_S020.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\莫干山风景\裁切废料\010_莫干山_莫干山风景__S_V013_S020__裁切废料.mp4","0.7","@{x=0; y=8.84; w=100; h=53.086}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=8.8% h=53.1%（含黑边检测）"
"001_莫干山_大巴集合出发__S_V005_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\02_出发抵达\大巴集合出发\裁切废料\001_莫干山_大巴集合出发__S_V005_S004__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=78.071}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=78.1%（含黑边检测）"
"003_莫干山_大巴集合出发__S_V013_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\02_出发抵达\大巴集合出发\裁切废料\003_莫干山_大巴集合出发__S_V013_S006__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=78.796}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=78.8%（含黑边检测）"
"225_莫干山_住宿空间_裁剪分割__CV016_S005.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\225_莫干山_住宿空间_裁剪分割__CV016_S005__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=61.934}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=61.9%（含黑边检测）"
"226_莫干山_住宿空间_裁剪分割__CV016_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\226_莫干山_住宿空间_裁剪分割__CV016_S006__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=70.158}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=70.2%（含黑边检测）"
"227_莫干山_住宿空间_裁剪分割__CV016_S007.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\227_莫干山_住宿空间_裁剪分割__CV016_S007__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=72.296}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=72.3%（含黑边检测）"
"228_莫干山_住宿空间_裁剪分割__CV016_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\228_莫干山_住宿空间_裁剪分割__CV016_S008__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=65.717}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=65.7%（含黑边检测）"
"229_莫干山_住宿空间_裁剪分割__CV016_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\229_莫干山_住宿空间_裁剪分割__CV016_S009__裁切废料.mp4","0.86","@{x=0; y=6.908; w=100; h=55.026}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=6.9% h=55.0%（含黑边检测）"
"230_莫干山_住宿空间_裁剪分割__CV016_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\230_莫干山_住宿空间_裁剪分割__CV016_S010__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=61.934}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=61.9%（含黑边检测）"
"231_莫干山_住宿空间_裁剪分割__CV016_S011.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\231_莫干山_住宿空间_裁剪分割__CV016_S011__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=80.026}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=80.0%（含黑边检测）"
"232_莫干山_住宿空间_裁剪分割__CV016_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\232_莫干山_住宿空间_裁剪分割__CV016_S012__裁切废料.mp4","0.86","@{x=0; y=9.046; w=100; h=71.145}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=9.0% h=71.1%（含黑边检测）"
"233_莫干山_住宿空间_裁剪分割__CV016_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\233_莫干山_住宿空间_裁剪分割__CV016_S013__裁切废料.mp4","0.7","@{x=0; y=8.882; w=100; h=65.223}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=8.9% h=65.2%（含黑边检测）"
"234_莫干山_住宿空间_裁剪分割__CV016_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\03_住宿空间\裁切废料\234_莫干山_住宿空间_裁剪分割__CV016_S014__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=71.803}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=71.8%（含黑边检测）"
